id_menage,region,taille_menage,superficie_cultivee_ha,revenu_agricole_fcfa,acces_eau_potable,culture_principale,depend_pluie,precipitation_mm,temperature_moy_c,ndvi,precipitation_norm,ndvi_norm,revenu_norm,superficie_norm,indice_vulnerabilite
MEN00458,Diourbel,12,2.6,1526027,1,Mil,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.7535639165556057,0.2210526315789474,0.36
MEN00459,Matam,8,8.3,1904264,1,Arachide,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.9537577394178116,0.8210526315789475,0.43
MEN00460,Thies,6,4.1,1632521,0,Mil,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.8099292139006242,0.3789473684210526,0.53
MEN00461,Kaffrine,7,1.8,1722064,0,Arachide,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.8573226616081475,0.1368421052631579,0.62
MEN00462,Ziguinchor,12,0.6,1463191,0,Maïs,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.7203059881843212,0.010526315789473682,0.64
MEN00463,Matam,6,6.5,417454,1,Sorgho,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.16681680616761072,0.631578947368421,0.58
MEN00464,Kedougou,6,1.3,310690,0,Mil,1,69.02,28.853333333333335,0.4063333333333333,0.0,0.7050691244239631,0.11030860283461966,0.08421052631578947,0.83
MEN00465,Kaffrine,9,3.5,393245,0,Riz,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.1540034318608371,0.3157894736842105,0.7
MEN00466,Fatick,11,6.2,1612423,1,Mil,1,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.7992917155810928,0.6,0.35
MEN00467,Fatick,11,6.3,495620,1,Riz,0,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.20818861896711785,0.6105263157894737,0.29
MEN00468,Tambacounda,6,5.2,336440,0,Maïs,0,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.12393759983571104,0.4947368421052632,0.53
MEN00469,Ziguinchor,3,9.9,763691,0,Maïs,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.35007362304787776,0.9894736842105264,0.55
MEN00470,Kaffrine,11,7.0,1699552,1,Mil,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.8454074778998536,0.6842105263157895,0.39
MEN00471,Louga,4,0.6,552445,0,Mil,1,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.2382650366209826,0.010526315789473682,0.82
MEN00472,Ziguinchor,7,6.5,1150775,1,Maïs,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.5549499987826527,0.631578947368421,0.42
MEN00473,Thies,13,5.6,1391944,0,Riz,0,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.6825962736469714,0.5368421052631579,0.38
MEN00474,Kaolack,4,5.4,526136,0,Sorgho,1,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.22434017129664424,0.5157894736842106,0.71
MEN00475,Kolda,12,6.5,1850128,0,Riz,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.9251045595478666,0.631578947368421,0.46
MEN00476,Matam,6,1.1,280801,1,Mil,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.09448890996605189,0.06315789473684212,0.67
MEN00477,Louga,12,1.0,1496870,0,Mil,0,77.45166666666667,28.598333333333336,0.39033333333333337,0.44229760447630734,0.26267281105990836,0.7381316576988749,0.05263157894736842,0.59
MEN00478,Matam,5,7.2,443581,1,Riz,1,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.18064534227042683,0.7052631578947368,0.56
MEN00479,Diourbel,8,1.7,1738135,1,Mil,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.8658287435811394,0.12631578947368421,0.36
MEN00480,Kaffrine,9,3.1,233949,1,Sorgho,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.06969101608274575,0.2736842105263158,0.57
MEN00481,Sedhiou,10,5.4,216264,1,Sorgho,0,77.26333333333334,29.096666666666668,0.38083333333333336,0.4324182549396751,0.0,0.06033067387053988,0.5157894736842106,0.53
MEN00482,Kaffrine,5,2.9,315807,0,Arachide,0,69.33833333333334,29.235,0.394,0.016698723553069186,0.36405529953917076,0.11301693594741906,0.25263157894736843,0.72
MEN00483,Dakar,3,2.8,1089362,1,Maïs,0,75.38833333333334,29.01833333333333,0.39783333333333337,0.3340618989333803,0.4700460829493097,0.5224452378961275,0.2421052631578947,0.42
MEN00484,Diourbel,3,5.8,1597410,1,Arachide,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.7913456133683788,0.5578947368421052,0.45
MEN00485,Fatick,9,9.2,770952,1,Mil,1,88.08333333333333,28.970000000000002,0.397,1.0,0.44700460829493127,0.353916735561467,0.9157894736842105,0.37
MEN00486,Thies,11,6.9,210461,0,Arachide,0,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.057259253692002667,0.6736842105263158,0.45
MEN00487,Kolda,4,8.8,1916201,1,Riz,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.9600757719305117,0.8736842105263158,0.27
MEN00488,Thies,11,4.8,873679,0,Riz,1,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.4082882297335491,0.4526315789473684,0.58
MEN00489,Matam,12,2.8,872325,1,Arachide,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.40757158266793836,0.2421052631578947,0.45
MEN00490,Diourbel,3,9.4,150143,0,Sorgho,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.025334055978921896,0.9368421052631579,0.66
MEN00491,Saint-Louis,14,8.8,802582,0,Maïs,1,85.58833333333334,28.904999999999998,0.3875,0.8691204756076242,0.1843317972350229,0.37065790741173965,0.8736842105263158,0.6
MEN00492,Thies,6,5.5,599473,1,Maïs,0,80.42,29.023333333333333,0.412,0.5980066445182728,0.8617511520737324,0.26315608403718943,0.5263157894736842,0.29
MEN00493,Diourbel,14,3.2,192065,0,Sorgho,1,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.047522592378135595,0.28421052631578947,0.76
MEN00494,Matam,8,4.9,1668458,0,Sorgho,0,82.14833333333333,28.875,0.38383333333333336,0.6886693477880748,0.08294930875576054,0.8289500008997784,0.46315789473684216,0.5
MEN00495,Ziguinchor,5,6.6,927014,0,Sorgho,0,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.4365174551725087,0.6421052631578947,0.44
MEN00496,Kolda,13,9.7,596546,1,Riz,1,79.40833333333333,29.543333333333333,0.417,0.5449379262108761,1.0,0.26160687727127896,0.9684210526315788,0.36
MEN00497,Tambacounda,9,7.2,1642146,1,Riz,1,76.045,28.790000000000003,0.4086666666666667,0.36850848050358487,0.7695852534562218,0.8150235477311293,0.7052631578947368,0.39
MEN00498,Kaolack,6,1.2,525119,0,Sorgho,0,72.70166666666667,28.84333333333333,0.4056666666666667,0.1931281692603605,0.6866359447004612,0.22380189207528076,0.07368421052631578,0.63
MEN00499,Diourbel,4,2.1,1077388,1,Maïs,0,77.41499999999999,29.205,0.3998333333333334,0.44037419129218375,0.5253456221198167,0.5161076219702607,0.16842105263157894,0.4
MEN00500,Ziguinchor,8,9.7,535444,1,Riz,1,84.96000000000001,28.91166666666667,0.39566666666666667,0.8361601678615149,0.4101382488479261,0.22926672291164069,0.9684210526315788,0.42
